# t rg re1 re2
8303 3.784291 9.994886 9.994886
8304 3.714156 10.030043 10.030043
8305 3.778129 8.810207 8.810207
8306 3.724180 8.781373 8.781373
8307 3.684069 10.185625 10.185625
8308 3.555350 8.208487 8.208487
8309 3.709366 8.514004 8.514004
8310 3.931149 9.556586 9.556586
8311 4.012993 9.580362 9.580362
8312 4.021120 9.357111 9.357111
8313 3.916030 8.139128 8.139128
8314 3.653348 6.832149 6.832149
8315 3.460698 5.129585 5.129585
8316 3.201702 5.467677 5.467677
8317 3.052424 5.508386 5.508386
8318 3.088900 5.478329 5.478329
8319 3.160363 4.944083 4.944083
8320 2.962142 5.001661 5.001661
8321 2.866037 4.746702 4.746702
8322 2.783617 4.684795 4.684795
8323 2.732983 5.497014 5.497014
8324 2.729146 5.796901 5.796901
8325 2.933750 8.413558 8.413558
8326 2.958624 8.316793 8.316793
8327 3.314081 9.592111 9.592111
8328 3.656360 10.698227 10.698227
8329 4.037779 11.230130 11.230130
8330 4.116910 10.892062 10.892062
8331 4.059954 9.988187 9.988187
8332 3.996383 10.238696 10.238696
8333 3.908921 9.124435 9.124435
8334 3.817054 9.653415 9.653415
8335 3.994085 10.288125 10.288125
8336 3.978929 11.365757 11.365757
8337 3.926240 11.473192 11.473192
8338 3.754958 11.841873 11.841873
8339 3.695268 11.447929 11.447929
8340 3.814512 12.122613 12.122613
8341 3.821696 11.816507 11.816507
8342 3.928697 10.761011 10.761011
8343 4.006043 10.516967 10.516967
8344 4.076446 10.525925 10.525925
8345 3.919360 10.412258 10.412258
8346 3.917575 11.305129 11.305129
8347 3.824232 11.999413 11.999413
8348 3.873713 12.030443 12.030443
8349 4.130379 12.528790 12.528790
8350 4.143097 11.528348 11.528348
8351 4.135151 11.560419 11.560419
8352 4.108508 11.172747 11.172747
8353 3.906529 11.914109 11.914109
8354 3.948759 12.401604 12.401604
8355 4.058653 12.758999 12.758999
8356 3.938165 12.486188 12.486188
8357 3.995939 12.639358 12.639358
8358 3.931000 11.817076 11.817076
8359 3.972839 12.144400 12.144400
8360 4.048035 13.278418 13.278418
8361 4.195438 12.260062 12.260062
8362 4.322125 11.760941 11.760941
8363 4.444726 13.182333 13.182333
8364 4.305411 13.840622 13.840622
8365 4.214075 14.343189 14.343189
8366 3.942640 11.005528 11.005528
8367 3.925730 10.113000 10.113000
8368 3.606826 9.251081 9.251081
8369 3.467463 8.093694 8.093694
8370 3.292507 7.261334 7.261334
8371 3.358993 8.668294 8.668294
8372 3.271315 8.318658 8.318658
8373 3.129958 8.619184 8.619184
8374 3.292189 8.300407 8.300407
8375 3.382640 9.805449 9.805449
8376 3.258303 7.527230 7.527230
8377 3.164804 7.025891 7.025891
8378 3.135010 6.063953 6.063953
8379 3.010115 5.355866 5.355866
8380 2.929597 4.521234 4.521234
8381 2.997381 4.554835 4.554835
8382 3.257240 7.019376 7.019376
8383 3.439576 7.945304 7.945304
8384 3.480274 7.819516 7.819516
8385 3.414019 7.333012 7.333012
8386 3.597803 7.204970 7.204970
8387 3.754533 8.182888 8.182888
8388 3.742910 10.470733 10.470733
8389 3.575023 10.925814 10.925814
8390 3.531264 10.762486 10.762486
8391 3.492240 9.413995 9.413995
8392 3.171111 7.533037 7.533037
8393 3.075177 5.642403 5.642403
8394 2.815934 5.238548 5.238548
8395 2.688408 6.304786 6.304786
8396 2.914144 7.341645 7.341645
8397 2.935329 8.560567 8.560567
8398 2.850112 8.237306 8.237306
8399 2.764930 8.160554 8.160554
8400 2.719668 7.384107 7.384107
8401 3.005728 8.002395 8.002395
8402 3.278675 9.120277 9.120277
8403 3.255171 7.321301 7.321301
8404 3.063382 7.236100 7.236100
8405 2.917807 7.731567 7.731567
8406 3.055734 8.016323 8.016323
8407 3.103630 7.305269 7.305269
8408 2.946992 6.724003 6.724003
8409 2.890037 6.443093 6.443093
8410 2.905807 4.734580 4.734580
8411 2.710817 3.796246 3.796246
8412 2.531333 3.571648 3.571648
8413 2.337847 3.819152 3.819152
8414 2.361323 3.995951 3.995951
8415 2.547358 4.086879 4.086879
8416 2.543245 5.400208 5.400208
8417 2.630988 4.539235 4.539235
8418 2.834305 5.480766 5.480766
8419 3.005992 5.099093 5.099093
8420 3.119900 4.561426 4.561426
8421 3.199952 5.623678 5.623678
8422 3.175273 4.604700 4.604700
8423 3.040682 3.768326 3.768326
8424 3.034089 3.165870 3.165870
8425 2.976838 3.387375 3.387375
8426 2.766387 3.455001 3.455001
8427 2.862566 3.758586 3.758586
8428 3.084053 5.603349 5.603349
8429 3.336037 6.814340 6.814340
8430 3.313807 6.264620 6.264620
8431 3.166234 5.242557 5.242557
8432 3.206206 7.461802 7.461802
8433 3.105872 7.996018 7.996018
8434 2.959871 7.514920 7.514920
8435 2.855104 7.842509 7.842509
8436 3.071227 8.269444 8.269444
8437 3.238332 8.055867 8.055867
8438 3.086798 7.719035 7.719035
8439 3.098656 8.372344 8.372344
8440 3.343256 9.298446 9.298446
8441 3.545789 9.904017 9.904017
8442 3.665283 10.367831 10.367831
8443 3.725628 10.839104 10.839104
8444 3.906969 11.436622 11.436622
8445 3.926209 11.028048 11.028048
8446 4.023948 10.926420 10.926420
8447 4.198783 11.157187 11.157187
8448 4.249241 12.250164 12.250164
8449 4.117560 12.676931 12.676931
8450 4.102283 12.469975 12.469975
8451 4.193792 12.843389 12.843389
8452 4.112170 12.500289 12.500289
8453 4.138012 13.395226 13.395226
8454 4.193381 13.724703 13.724703
8455 4.376056 14.685962 14.685962
8456 4.601158 14.528519 14.528519
8457 4.782062 14.223794 14.223794
8458 4.611356 14.457277 14.457277
8459 4.385732 12.790281 12.790281
8460 4.157828 11.240995 11.240995
8461 4.232635 11.622915 11.622915
8462 4.232172 12.584072 12.584072
8463 4.326199 11.874500 11.874500
8464 4.170551 10.891704 10.891704
8465 4.103796 13.144795 13.144795
8466 4.310838 13.920671 13.920671
8467 4.370469 14.801710 14.801710
8468 4.445154 13.161375 13.161375
8469 4.474176 12.493859 12.493859
8470 4.679202 13.788796 13.788796
8471 4.815325 13.111113 13.111113
8472 4.645344 11.266875 11.266875
8473 4.682855 11.249204 11.249204
8474 4.796839 12.055214 12.055214
8475 4.885410 14.438794 14.438794
8476 4.648756 14.638476 14.638476
8477 4.339335 13.885199 13.885199
8478 3.867766 13.309378 13.309378
8479 4.004007 13.315788 13.315788
8480 4.112148 13.536837 13.536837
8481 4.125658 12.797000 12.797000
8482 4.134635 13.118640 13.118640
8483 4.046785 11.824515 11.824515
8484 3.932934 10.903194 10.903194
8485 3.904795 10.650737 10.650737
8486 4.025090 9.592020 9.592020
8487 4.041916 10.584518 10.584518
8488 4.070628 9.855307 9.855307
8489 4.163756 9.574170 9.574170
8490 3.977476 9.347145 9.347145
8491 3.802138 10.113171 10.113171
8492 3.594298 8.493873 8.493873
8493 3.504337 6.722247 6.722247
8494 3.534928 7.677944 7.677944
8495 3.619446 8.538191 8.538191
8496 3.568159 8.534921 8.534921
8497 3.521861 6.908668 6.908668
8498 3.394214 5.985458 5.985458
8499 3.496255 7.178037 7.178037
8500 3.578872 6.218308 6.218308
8501 3.430061 7.015360 7.015360
8502 3.533331 6.605513 6.605513
8503 3.673536 6.625491 6.625491
8504 3.657919 7.227711 7.227711
8505 3.608318 6.086198 6.086198
8506 3.711224 6.591859 6.591859
8507 3.716135 8.042859 8.042859
8508 3.544853 7.761892 7.761892
8509 3.184309 5.952953 5.952953
8510 2.995877 6.507764 6.507764
8511 3.233408 7.659787 7.659787
8512 3.445577 6.662238 6.662238
8513 3.463490 7.358497 7.358497
8514 3.406927 6.715282 6.715282
8515 3.128246 6.614506 6.614506
8516 2.928974 6.711653 6.711653
8517 2.823248 7.266981 7.266981
8518 2.868337 7.813875 7.813875
8519 3.047570 7.898606 7.898606
8520 3.203161 7.626853 7.626853
8521 3.282015 6.214395 6.214395
8522 3.205234 5.755096 5.755096
8523 3.046622 4.855353 4.855353
8524 2.977400 3.865783 3.865783
8525 2.857634 3.487182 3.487182
8526 2.891577 2.245070 2.245070
8527 2.966155 3.318825 3.318825
8528 2.846309 4.589589 4.589589
8529 2.934881 6.919234 6.919234
8530 3.053343 5.257152 5.257152
8531 2.840360 4.811289 4.811289
8532 2.672876 3.774271 3.774271
8533 2.691578 3.540157 3.540157
8534 2.551619 4.255010 4.255010
8535 2.519444 4.368993 4.368993
8536 2.613285 5.430283 5.430283
8537 2.833554 5.029408 5.029408
8538 3.012432 5.091684 5.091684
8539 2.913490 4.727614 4.727614
8540 3.006847 5.012373 5.012373
8541 3.267669 6.364050 6.364050
8542 3.411127 6.186499 6.186499
8543 3.475830 6.309210 6.309210
8544 3.411685 5.732665 5.732665
8545 3.654886 5.844282 5.844282
8546 3.796023 5.561276 5.561276
8547 3.759943 5.413170 5.413170
8548 3.460483 4.741063 4.741063
8549 3.453228 5.686619 5.686619
8550 3.342920 4.114032 4.114032
8551 3.199945 4.231316 4.231316
8552 3.049094 4.068708 4.068708
8553 3.073016 5.817748 5.817748
8554 3.278909 6.806115 6.806115
8555 3.428051 6.291135 6.291135
8556 3.475408 5.663719 5.663719
8557 3.631652 7.195309 7.195309
8558 3.626827 7.274209 7.274209
8559 3.526113 6.736227 6.736227
8560 3.414849 7.151103 7.151103
8561 3.404514 7.191838 7.191838
8562 3.567708 7.410665 7.410665
8563 3.737807 7.979600 7.979600
8564 3.944911 8.363327 8.363327
8565 4.307969 10.852502 10.852502
8566 4.225975 9.886355 9.886355
8567 4.044834 9.577440 9.577440
8568 4.029442 9.477630 9.477630
8569 4.202878 11.496248 11.496248
8570 4.151864 10.351354 10.351354
8571 4.089666 10.047274 10.047274
8572 4.087652 10.660710 10.660710
8573 4.007973 9.926966 9.926966
8574 4.097780 10.336447 10.336447
8575 4.127129 10.849386 10.849386
8576 4.206807 13.587684 13.587684
8577 3.935248 12.664338 12.664338
8578 3.747558 11.522392 11.522392
8579 3.522075 11.054407 11.054407
8580 3.274906 9.970733 9.970733
8581 3.244904 9.362888 9.362888
8582 3.217750 8.164499 8.164499
8583 3.168691 7.080148 7.080148
8584 3.091704 6.023162 6.023162
8585 3.243205 6.339283 6.339283
8586 3.089556 5.944235 5.944235
8587 3.017208 5.245877 5.245877
8588 2.732229 4.912713 4.912713
8589 2.632257 2.702273 2.702273
8590 2.360083 2.969831 2.969831
8591 2.312129 1.090761 1.090761
8592 2.490755 2.772445 2.772445
8593 2.601077 4.629215 4.629215
8594 2.621764 6.461261 6.461261
8595 2.673436 5.728231 5.728231
8596 2.499078 6.150304 6.150304
8597 2.588135 6.142007 6.142007
8598 2.644229 6.879932 6.879932
8599 2.687248 6.848731 6.848731
8600 2.749518 7.747315 7.747315
8601 2.722879 8.040622 8.040622
8602 2.552828 7.115009 7.115009
8603 2.634251 7.084962 7.084962
8604 2.602535 5.320202 5.320202
8605 2.805801 3.676428 3.676428
8606 2.944235 3.695470 3.695470
8607 3.037291 3.836527 3.836527
8608 3.082527 4.498390 4.498390
8609 3.599780 4.781267 4.781267
8610 3.539385 4.042783 4.042783
8611 3.189730 2.972963 2.972963
8612 2.945073 2.865023 2.865023
8613 2.871488 2.421865 2.421865
8614 2.893497 4.052766 4.052766
8615 2.679609 3.299202 3.299202
8616 2.718074 3.710884 3.710884
8617 2.654806 3.155644 3.155644
8618 2.726779 2.444938 2.444938
8619 2.749290 2.246657 2.246657
8620 2.711467 2.435624 2.435624
8621 2.807438 1.109928 1.109928
8622 2.943916 1.308094 1.308094
8623 2.950700 2.684364 2.684364
8624 2.734124 3.877158 3.877158
8625 2.658599 2.402662 2.402662
8626 2.440632 1.260515 1.260515
8627 2.467757 1.777438 1.777438
8628 2.446833 1.432860 1.432860
8629 2.419142 2.663696 2.663696
8630 2.599311 2.426645 2.426645
8631 2.773900 3.796998 3.796998
8632 2.853619 5.225934 5.225934
8633 2.762490 5.448258 5.448258
8634 2.741852 5.803468 5.803468
8635 2.779255 6.257703 6.257703
8636 2.541941 6.257275 6.257275
8637 2.491925 5.942166 5.942166
8638 2.731093 5.113959 5.113959
8639 2.764367 3.559728 3.559728
8640 2.659935 3.532353 3.532353
8641 2.732006 3.358020 3.358020
8642 2.857727 2.976723 2.976723
8643 2.878860 2.786751 2.786751
8644 2.924064 2.882116 2.882116
8645 2.959316 2.061022 2.061022
8646 2.888044 4.883658 4.883658
8647 3.065898 7.473407 7.473407
8648 3.116483 7.235322 7.235322
8649 3.044060 6.608174 6.608174
8650 2.977213 4.855010 4.855010
8651 2.831266 4.001327 4.001327
8652 3.087370 4.219304 4.219304
8653 3.179450 3.562724 3.562724
8654 3.186246 2.936472 2.936472
8655 3.028190 2.832446 2.832446
8656 2.700815 2.166189 2.166189
8657 2.548172 2.380092 2.380092
8658 2.509658 3.859221 3.859221
8659 2.477967 3.551812 3.551812
8660 2.598474 2.067325 2.067325
8661 2.841061 3.139348 3.139348
8662 3.146381 5.611155 5.611155
8663 3.285813 6.240145 6.240145
8664 3.526141 5.460645 5.460645
8665 3.547169 5.355706 5.355706
8666 3.628771 5.602222 5.602222
8667 3.877079 6.557632 6.557632
8668 3.874438 8.266777 8.266777
8669 3.793387 7.740321 7.740321
8670 3.858455 8.252221 8.252221
8671 4.057663 8.702465 8.702465
8672 4.119541 8.466547 8.466547
8673 4.132420 9.580752 9.580752
8674 3.929084 9.848950 9.848950
8675 3.662324 8.354416 8.354416
8676 3.640890 7.078195 7.078195
8677 3.695947 7.865848 7.865848
8678 3.800488 6.224315 6.224315
8679 3.802387 5.052676 5.052676
8680 3.549164 4.963415 4.963415
8681 3.540311 4.576471 4.576471
8682 3.438109 4.689022 4.689022
8683 3.516784 5.630887 5.630887
8684 3.255879 5.371493 5.371493
8685 3.436589 5.342796 5.342796
8686 3.810238 7.174745 7.174745
8687 3.835373 7.632821 7.632821
8688 3.984681 8.299203 8.299203
8689 4.082601 9.721190 9.721190
8690 4.004928 9.135706 9.135706
8691 4.092987 8.533321 8.533321
8692 4.174875 8.312291 8.312291
8693 4.288732 10.187114 10.187114
8694 4.129355 10.113155 10.113155
8695 4.109190 9.742188 9.742188
8696 4.163871 10.426486 10.426486
8697 4.236988 11.324058 11.324058
8698 4.241592 9.766478 9.766478
8699 4.088391 9.955145 9.955145
8700 3.722460 11.321853 11.321853
8701 3.607690 9.361911 9.361911
8702 3.528366 8.152363 8.152363
8703 3.495954 8.907780 8.907780
8704 3.297126 7.924515 7.924515
8705 3.348641 8.967794 8.967794
8706 3.604920 9.280891 9.280891
8707 3.788731 11.103578 11.103578
8708 3.974254 11.546102 11.546102
8709 4.026536 10.756309 10.756309
8710 4.011821 9.631110 9.631110
8711 3.831338 8.157238 8.157238
8712 3.669389 6.982022 6.982022
8713 3.649298 8.205207 8.205207
8714 3.707336 10.432920 10.432920
8715 3.782031 11.221064 11.221064
8716 3.939752 11.898991 11.898991
8717 3.992467 12.355006 12.355006
8718 4.095006 13.350587 13.350587
8719 4.039849 12.214426 12.214426
8720 4.059573 11.990822 11.990822
8721 4.230892 11.574016 11.574016
8722 4.135087 12.403555 12.403555
8723 3.959967 12.583973 12.583973
8724 3.851173 12.576953 12.576953
8725 3.891099 11.469046 11.469046
8726 3.828866 11.527753 11.527753
8727 4.007167 12.934429 12.934429
8728 4.161886 13.005725 13.005725
8729 4.003706 12.445437 12.445437
8730 3.985486 10.463272 10.463272
8731 4.099428 10.178038 10.178038
8732 4.055194 10.905070 10.905070
8733 3.921935 11.185010 11.185010
8734 3.717885 11.015298 11.015298
8735 3.483131 9.304455 9.304455
8736 3.241355 9.025055 9.025055
8737 3.206300 8.379258 8.379258
8738 3.448878 7.388450 7.388450
8739 3.386133 7.112164 7.112164
8740 3.393500 8.268201 8.268201
8741 3.573587 9.191946 9.191946
8742 3.730414 9.946231 9.946231
8743 3.776088 9.741525 9.741525
8744 3.554259 7.825024 7.825024
8745 3.534543 8.112384 8.112384
8746 3.365529 8.240351 8.240351
8747 3.262062 8.782079 8.782079
8748 3.219577 7.953068 7.953068
8749 3.343100 7.720667 7.720667
8750 3.440797 7.822661 7.822661
8751 3.397322 7.893432 7.893432
8752 3.627972 8.535321 8.535321
8753 3.740042 8.482694 8.482694
8754 3.634486 8.418638 8.418638
8755 3.556475 6.753098 6.753098
8756 3.414316 7.032057 7.032057
8757 3.225751 7.007883 7.007883
8758 3.025052 7.814279 7.814279
8759 3.072489 8.138910 8.138910
8760 3.044310 8.742734 8.742734
8761 2.895932 7.502028 7.502028
8762 2.792162 6.880471 6.880471
8763 2.758058 5.819882 5.819882
8764 2.846088 6.549680 6.549680
8765 2.888560 6.779556 6.779556
8766 2.903584 6.040217 6.040217
8767 2.948210 6.878149 6.878149
8768 3.127073 8.866472 8.866472
8769 3.046365 7.900863 7.900863
8770 2.976628 6.604558 6.604558
8771 3.056089 6.009655 6.009655
8772 3.250121 7.117028 7.117028
8773 3.557903 6.974906 6.974906
8774 3.670362 5.101495 5.101495
8775 3.552281 5.160034 5.160034
8776 3.438298 5.875690 5.875690
8777 3.179792 4.871025 4.871025
8778 3.155838 4.732819 4.732819
8779 3.290272 6.130509 6.130509
8780 3.335467 6.292639 6.292639
8781 3.369384 5.697613 5.697613
8782 3.470078 6.048811 6.048811
8783 3.695434 7.726250 7.726250
8784 3.682559 9.098308 9.098308
8785 3.342315 6.874283 6.874283
8786 3.254165 6.656529 6.656529
8787 3.223492 6.663371 6.663371
8788 3.008116 6.991433 6.991433
8789 2.875123 6.410824 6.410824
8790 2.846139 7.895206 7.895206
8791 2.835081 6.559843 6.559843
8792 2.830637 5.363300 5.363300
8793 3.045484 4.544019 4.544019
8794 3.353329 4.035135 4.035135
8795 3.071026 4.972154 4.972154
8796 2.817685 4.156323 4.156323
8797 2.835884 3.885367 3.885367
8798 2.605746 5.419510 5.419510
8799 2.505175 4.996955 4.996955
8800 2.658399 4.281122 4.281122
8801 2.614621 3.936026 3.936026
8802 2.726127 4.402699 4.402699
8803 2.815626 4.882453 4.882453
8804 3.081202 5.108706 5.108706
8805 3.297605 3.825643 3.825643
8806 3.311671 4.437189 4.437189
8807 3.226041 4.779081 4.779081
8808 3.176262 4.899140 4.899140
8809 3.044017 4.039153 4.039153
8810 2.975548 5.098172 5.098172
8811 2.965209 4.992302 4.992302
8812 2.773211 4.966921 4.966921
8813 2.638602 4.365706 4.365706
8814 2.789380 5.559174 5.559174
8815 2.834739 6.801458 6.801458
8816 2.745648 6.725201 6.725201
8817 2.509654 6.098854 6.098854
8818 2.313602 4.896083 4.896083
8819 2.451061 5.990427 5.990427
8820 2.478294 4.495889 4.495889
8821 2.607824 4.681639 4.681639
8822 2.761506 6.624749 6.624749
8823 2.791588 7.161657 7.161657
8824 3.021322 9.306470 9.306470
8825 3.076343 9.741558 9.741558
8826 3.189458 9.628221 9.628221
8827 3.110612 8.209927 8.209927
8828 3.143816 7.596461 7.596461
8829 3.092038 7.545565 7.545565
8830 3.298082 9.082791 9.082791
8831 3.486644 9.392622 9.392622
8832 3.612577 9.929981 9.929981
8833 3.692384 9.061956 9.061956
8834 3.675752 8.302308 8.302308
8835 3.664105 7.970674 7.970674
8836 3.454217 7.195410 7.195410
8837 3.419106 7.448982 7.448982
8838 3.548744 6.679344 6.679344
8839 3.564065 6.330766 6.330766
8840 3.618260 6.855825 6.855825
8841 3.512146 7.013846 7.013846
8842 3.553729 7.442205 7.442205
8843 3.594807 9.016908 9.016908
8844 3.530906 8.680784 8.680784
8845 3.589314 10.077067 10.077067
8846 3.804036 12.191079 12.191079
8847 3.914944 11.492271 11.492271
8848 3.964166 11.726751 11.726751
8849 3.827856 13.097494 13.097494
8850 3.502115 11.391414 11.391414
8851 3.375919 10.508676 10.508676
8852 3.505287 10.104897 10.104897
8853 3.655001 10.244249 10.244249
8854 3.740671 10.561619 10.561619
8855 4.085454 11.875447 11.875447
8856 4.514071 12.329040 12.329040
8857 4.748167 11.525212 11.525212
8858 4.827366 11.993277 11.993277
8859 4.971526 13.248440 13.248440
8860 4.857569 13.044934 13.044934
8861 4.802964 13.390154 13.390154
8862 4.588683 13.424144 13.424144
8863 4.669867 14.773390 14.773390
8864 4.756354 14.668636 14.668636
8865 4.717488 14.487183 14.487183
8866 4.911309 15.334029 15.334029
8867 5.015132 15.554870 15.554870
8868 4.826859 14.125788 14.125788
8869 4.608260 12.643268 12.643268
8870 4.379336 11.373131 11.373131
8871 4.174723 10.597696 10.597696
8872 3.765928 9.826224 9.826224
8873 3.685009 10.224627 10.224627
8874 3.796033 10.135824 10.135824
8875 3.793714 8.929234 8.929234
8876 3.790024 9.959892 9.959892
8877 3.764532 10.687177 10.687177
8878 3.720092 10.924657 10.924657
8879 3.686895 10.179186 10.179186
8880 3.582940 10.223798 10.223798
8881 3.499211 10.695140 10.695140
8882 3.703222 10.820803 10.820803
8883 3.663903 10.009547 10.009547
8884 3.497131 10.228482 10.228482
8885 3.469790 10.707677 10.707677
8886 3.357086 10.583486 10.583486
8887 3.442039 9.907443 9.907443
8888 3.571038 8.572917 8.572917
8889 3.666812 8.700384 8.700384
8890 3.447572 8.830215 8.830215
8891 3.211313 7.421826 7.421826
8892 3.045497 7.259091 7.259091
8893 3.133636 6.849462 6.849462
8894 3.172283 5.102760 5.102760
8895 3.143039 4.849143 4.849143
8896 3.206877 5.075191 5.075191
8897 3.241845 5.619439 5.619439
8898 3.282420 4.868157 4.868157
8899 3.342932 4.200422 4.200422
8900 3.210195 5.027284 5.027284
8901 3.160907 6.199231 6.199231
8902 3.311566 6.075284 6.075284
8903 3.237628 6.161076 6.161076
8904 3.080355 5.065562 5.065562
8905 2.960141 6.617751 6.617751
8906 2.685908 7.397573 7.397573
8907 2.604271 6.941858 6.941858
